p,seed,weight_decay,epoch,train_loss,test_loss,train_acc,test_acc
97,0,0.25,1740,0.0019671455956995487,11.211772918701172,1.0,0.020343100652098656
97,0,0.25,1760,0.0019416532013565302,11.205791473388672,1.0,0.020343100652098656
97,0,0.25,1780,0.0019165683770552278,11.199922561645508,1.0,0.020343100652098656
97,0,0.25,1800,0.001891894033178687,11.194130897521973,1.0,0.020343100652098656
97,0,0.25,1820,0.0018676185281947255,11.188482284545898,1.0,0.020343100652098656
97,0,0.25,1840,0.0018437057733535767,11.183018684387207,1.0,0.020343100652098656
97,0,0.25,1860,0.0018201378406956792,11.177667617797852,1.0,0.020343100652098656
97,0,0.25,1880,0.0017969167092815042,11.172425270080566,1.0,0.020343100652098656
97,0,0.25,1900,0.0017740314360707998,11.167290687561035,1.0,0.020343100652098656
97,0,0.25,1920,0.0017515004146844149,11.162256240844727,1.0,0.020343100652098656
97,0,0.25,1940,0.001729325158521533,11.15734577178955,1.0,0.020343100652098656
97,0,0.25,1960,0.0017075700452551246,11.152549743652344,1.0,0.020343100652098656
97,0,0.25,1980,0.001686127739958465,11.147863388061523,1.0,0.020343100652098656
97,0,0.25,2000,0.0016650271136313677,11.143342018127441,1.0,0.020343100652098656
97,0,0.25,2020,0.0016442605992779136,11.138882637023926,1.0,0.020343100652098656
97,0,0.25,2040,0.0016238050302490592,11.134503364562988,1.0,0.020343100652098656
97,0,0.25,2060,0.0016036448068916798,11.130169868469238,1.0,0.020343100652098656
97,0,0.25,2080,0.0015837847022339702,11.125855445861816,1.0,0.020343100652098656
97,0,0.25,2100,0.001564248581416905,11.121657371520996,1.0,0.020343100652098656
97,0,0.25,2120,0.0015450157225131989,11.117586135864258,1.0,0.020343100652098656
97,0,0.25,2140,0.0015260454965755343,11.113628387451172,1.0,0.020343100652098656
97,0,0.25,2160,0.0015073332469910383,11.109795570373535,1.0,0.020343100652098656
97,0,0.25,2180,0.0014888797886669636,11.106040000915527,1.0,0.020343100652098656
97,0,0.25,2200,0.0014707172522321343,11.102330207824707,1.0,0.020343100652098656
97,0,0.25,2220,0.0014527783496305346,11.098743438720703,1.0,0.020343100652098656
97,0,0.25,2240,0.0014350755373016,11.095252990722656,1.0,0.020343100652098656
97,0,0.25,2260,0.0014176182448863983,11.091885566711426,1.0,0.020343100652098656
97,0,0.25,2280,0.0014004054246470332,11.088545799255371,1.0,0.020343100652098656
97,0,0.25,2300,0.0013834027340635657,11.085273742675781,1.0,0.020343100652098656
97,0,0.25,2320,0.0013666367158293724,11.082124710083008,1.0,0.020343100652098656
97,0,0.25,2340,0.001350092119537294,11.079082489013672,1.0,0.020343100652098656
97,0,0.25,2360,0.0013337894342839718,11.076109886169434,1.0,0.020343100652098656
97,0,0.25,2380,0.0013177187647670507,11.07323169708252,1.0,0.020343100652098656
97,0,0.25,2400,0.0013018724275752902,11.070418357849121,1.0,0.020343100652098656
97,0,0.25,2420,0.0012862408766523004,11.067631721496582,1.0,0.020343100652098656
97,0,0.25,2440,0.0012708231806755066,11.064920425415039,1.0,0.020343100652098656
97,0,0.25,2460,0.0012556025758385658,11.062243461608887,1.0,0.020343100652098656
97,0,0.25,2480,0.0012406015302985907,11.059720039367676,1.0,0.020343100652098656
97,0,0.25,2500,0.0012258216738700867,11.057184219360352,1.0,0.020343100652098656
97,0,0.25,2520,0.0012112167896702886,11.054673194885254,1.0,0.020343100652098656
97,0,0.25,2540,0.0011967858299613,11.052263259887695,1.0,0.020343100652098656
97,0,0.25,2560,0.0011825448600575328,11.049944877624512,1.0,0.020343100652098656
97,0,0.25,2580,0.0011684915516525507,11.047700881958008,1.0,0.020343100652098656
97,0,0.25,2600,0.0011545891175046563,11.045483589172363,1.0,0.020343100652098656
97,0,0.25,2620,0.0011408576974645257,11.043315887451172,1.0,0.020343100652098656
97,0,0.25,2640,0.0011273060226812959,11.04124641418457,1.0,0.020343100652098656
97,0,0.25,2660,0.0011139493435621262,11.039247512817383,1.0,0.020343100652098656
97,0,0.25,2680,0.0011007455177605152,11.037310600280762,1.0,0.020343100652098656
97,0,0.25,2700,0.0010876971064135432,11.03541374206543,1.0,0.020343100652098656
97,0,0.25,2720,0.0010748041095212102,11.03356647491455,1.0,0.020343100652098656
97,0,0.25,2740,0.0010621119290590286,11.031784057617188,1.0,0.020343100652098656
97,0,0.25,2760,0.0010496071772649884,11.03003978729248,1.0,0.020343100652098656
97,0,0.25,2780,0.0010372765827924013,11.02835464477539,1.0,0.020343100652098656
97,0,0.25,2800,0.0010251307394355536,11.02674674987793,1.0,0.020343100652098656
97,0,0.25,2820,0.001013125409372151,11.025218963623047,1.0,0.020343100652098656
97,0,0.25,2840,0.0010012488346546888,11.023755073547363,1.0,0.020343100652098656
97,0,0.25,2860,0.0009894981049001217,11.022355079650879,1.0,0.020343100652098656
97,0,0.25,2880,0.0009778878884389997,11.021034240722656,1.0,0.020343100652098656
97,0,0.25,2900,0.0009664096287451684,11.019695281982422,1.0,0.020343100652098656
97,0,0.25,2920,0.0009550825343467295,11.018399238586426,1.0,0.020343100652098656
97,0,0.25,2940,0.000943912600632757,11.017163276672363,1.0,0.020343100652098656
97,0,0.25,2960,0.0009328931919299066,11.015986442565918,1.0,0.020343100652098656
97,0,0.25,2980,0.0009220085921697319,11.014869689941406,1.0,0.020343100652098656
97,0,0.25,3000,0.0009112605475820601,11.013788223266602,1.0,0.020343100652098656
97,0,0.25,3020,0.000900630431715399,11.012746810913086,1.0,0.020343100652098656
97,0,0.25,3040,0.0008901223191060126,11.011759757995605,1.0,0.020343100652098656
97,0,0.25,3060,0.0008797353366389871,11.010831832885742,1.0,0.020343100652098656
97,0,0.25,3080,0.000869483919814229,11.009950637817383,1.0,0.020343100652098656
97,0,0.25,3100,0.0008593639940954745,11.009092330932617,1.0,0.020343100652098656
97,0,0.25,3120,0.0008493681089021266,11.008291244506836,1.0,0.020343100652098656
97,0,0.25,3140,0.0008395033073611557,11.007516860961914,1.0,0.020343100652098656
97,0,0.25,3160,0.0008297507301904261,11.006781578063965,1.0,0.020343100652098656
97,0,0.25,3180,0.0008200873271562159,11.006052017211914,1.0,0.020343100652098656
97,0,0.25,3200,0.0008105309098027647,11.005316734313965,1.0,0.020343100652098656
97,0,0.25,3220,0.0008010960300453007,11.004657745361328,1.0,0.020343100652098656
97,0,0.25,3240,0.0007917785551398993,11.004039764404297,1.0,0.020343100652098656
97,0,0.25,3260,0.0007825627108104527,11.003460884094238,1.0,0.020343100652098656
97,0,0.25,3280,0.0007734496612101793,11.002899169921875,1.0,0.020343100652098656
97,0,0.25,3300,0.0007644423749297857,11.00232219696045,1.0,0.020343100652098656
97,0,0.25,3320,0.0007555411430075765,11.00174331665039,1.0,0.020343100652098656
97,0,0.25,3340,0.0007467328105121851,11.001228332519531,1.0,0.020343100652098656
97,0,0.25,3360,0.0007380219176411629,11.000709533691406,1.0,0.020343100652098656
97,0,0.25,3380,0.0007294277311302722,11.00019359588623,1.0,0.020343100652098656
97,0,0.25,3400,0.0007209409377537668,10.999707221984863,1.0,0.020343100652098656
97,0,0.25,3420,0.0007125475676730275,10.999265670776367,1.0,0.020343100652098656
97,0,0.25,3440,0.0007042475044727325,10.998787879943848,1.0,0.020343100652098656
97,0,0.25,3460,0.000696054135914892,10.99834156036377,1.0,0.020343100652098656
97,0,0.25,3480,0.0006879446445964277,10.997925758361816,1.0,0.020343100652098656
97,0,0.25,3500,0.0006799323600716889,10.997600555419922,1.0,0.020343100652098656
97,0,0.25,3520,0.0006720106466673315,10.997332572937012,1.0,0.020343100652098656
97,0,0.25,3540,0.0006641740328632295,10.997058868408203,1.0,0.020343100652098656
97,0,0.25,3560,0.0006564254872500896,10.996772766113281,1.0,0.020343100652098656
97,0,0.25,3580,0.0006487838691100478,10.996480941772461,1.0,0.020343100652098656
97,0,0.25,3600,0.0006412221118807793,10.996170043945312,1.0,0.020343100652098656
97,0,0.25,3620,0.0006337420782074332,10.995868682861328,1.0,0.020343100652098656
97,0,0.25,3640,0.0006263611721806228,10.995620727539062,1.0,0.020343100652098656
97,0,0.25,3660,0.0006190836429595947,10.995380401611328,1.0,0.020343100652098656
97,0,0.25,3680,0.0006118835881352425,10.995186805725098,1.0,0.020343100652098656
97,0,0.25,3700,0.0006047619390301406,10.995055198669434,1.0,0.020343100652098656
97,0,0.25,3720,0.000597730337176472,10.994979858398438,1.0,0.020343100652098656
97,0,0.25,3740,0.000590798445045948,10.994917869567871,1.0,0.020343100652098656
97,0,0.25,3760,0.0005839488585479558,10.994874000549316,1.0,0.020343100652098656
97,0,0.25,3780,0.0005771778523921967,10.994812965393066,1.0,0.020343100652098656
97,0,0.25,3800,0.0005704938666895032,10.994786262512207,1.0,0.020343100652098656
97,0,0.25,3820,0.0005638782167807221,10.994773864746094,1.0,0.020343100652098656
97,0,0.25,3840,0.0005573344533331692,10.99482250213623,1.0,0.020343100652098656
97,0,0.25,3860,0.0005508592003025115,10.994916915893555,1.0,0.020343100652098656
97,0,0.25,3880,0.0005444512935355306,10.995048522949219,1.0,0.020343100652098656
97,0,0.25,3900,0.0005381074151955545,10.995197296142578,1.0,0.020343100652098656
97,0,0.25,3920,0.000531835132278502,10.995306968688965,1.0,0.020343100652098656
97,0,0.25,3940,0.0005256583099253476,10.995453834533691,1.0,0.020343100652098656
97,0,0.25,3960,0.0005195541889406741,10.995635032653809,1.0,0.020343100652098656
97,0,0.25,3980,0.0005135078099556267,10.995865821838379,1.0,0.020343100652098656
97,0,0.25,4000,0.0005075412336736917,10.996140480041504,1.0,0.020343100652098656
97,0,0.25,4020,0.0005016384529881179,10.996453285217285,1.0,0.020343100652098656
97,0,0.25,4040,0.0004958121571689844,10.996793746948242,1.0,0.020343100652098656
97,0,0.25,4060,0.0004900614148937166,10.997163772583008,1.0,0.020343100652098656
97,0,0.25,4080,0.00048438506200909615,10.997579574584961,1.0,0.020343100652098656
97,0,0.25,4100,0.00047876848839223385,10.998010635375977,1.0,0.020343100652098656
97,0,0.25,4120,0.00047322362661361694,10.998418807983398,1.0,0.020343100652098656
97,0,0.25,4140,0.00046773796202614903,10.998861312866211,1.0,0.020343100652098656
97,0,0.25,4160,0.0004623233980964869,10.99931812286377,1.0,0.020343100652098656
97,0,0.25,4180,0.0004569678276311606,10.999780654907227,1.0,0.020343100652098656
97,0,0.25,4200,0.0004516766930464655,11.000276565551758,1.0,0.020343100652098656
97,0,0.25,4220,0.0004464516823645681,11.000788688659668,1.0,0.020343100652098656
97,0,0.25,4240,0.0004412952112033963,11.001327514648438,1.0,0.020343100652098656
97,0,0.25,4260,0.00043618615018203855,11.001875877380371,1.0,0.020343100652098656
97,0,0.25,4280,0.0004311424563638866,11.002469062805176,1.0,0.020343100652098656
97,0,0.25,4300,0.0004261515277903527,11.003071784973145,1.0,0.020343100652098656
97,0,0.25,4320,0.00042123437742702663,11.003681182861328,1.0,0.020343100652098656
97,0,0.25,4340,0.000416371738538146,11.004314422607422,1.0,0.020343100652098656
97,0,0.25,4360,0.000411567889386788,11.004961013793945,1.0,0.020343100652098656
97,0,0.25,4380,0.00040681104292161763,11.00562858581543,1.0,0.020343100652098656
97,0,0.25,4400,0.0004021146451123059,11.006288528442383,1.0,0.020343100652098656
97,0,0.25,4420,0.0003974630672018975,11.006999015808105,1.0,0.020343100652098656
97,0,0.25,4440,0.0003928642254322767,11.00770092010498,1.0,0.020343100652098656
97,0,0.25,4460,0.0003883142489939928,11.008405685424805,1.0,0.020343100652098656
97,0,0.25,4480,0.00038382623461075127,11.009103775024414,1.0,0.020343100652098656
97,0,0.25,4500,0.0003793842042796314,11.009797096252441,1.0,0.020343100652098656
97,0,0.25,4520,0.00037499144673347473,11.010504722595215,1.0,0.020343100652098656
97,0,0.25,4540,0.00037064863136038184,11.011261940002441,1.0,0.020343100652098656
97,0,0.25,4560,0.00036635802825912833,11.012033462524414,1.0,0.020343100652098656
97,0,0.25,4580,0.00036210549296811223,11.012774467468262,1.0,0.020343100652098656
97,0,0.25,4600,0.00035789445973932743,11.013524055480957,1.0,0.020343100652098656
97,0,0.25,4620,0.00035373118589632213,11.014239311218262,1.0,0.020343100652098656
97,0,0.25,4640,0.000349618581822142,11.01494312286377,1.0,0.020343100652098656
97,0,0.25,4660,0.000345564418239519,11.01561164855957,1.0,0.020343100652098656
97,0,0.25,4680,0.00034155635512433946,11.016270637512207,1.0,0.020343100652098656
97,0,0.25,4700,0.0003375949745532125,11.016891479492188,1.0,0.020343100652098656
97,0,0.25,4720,0.00033368804724887013,11.017478942871094,1.0,0.020343100652098656
97,0,0.25,4740,0.000329821981722489,11.018052101135254,1.0,0.020343100652098656
97,0,0.25,4760,0.00032599817495793104,11.018614768981934,1.0,0.020343100652098656
97,0,0.25,4780,0.0003222122322767973,11.019180297851562,1.0,0.020343100652098656
97,0,0.25,4800,0.0003184720117133111,11.019733428955078,1.0,0.020343100652098656
97,0,0.25,4820,0.00031477087759412825,11.020267486572266,1.0,0.020343100652098656
97,0,0.25,4840,0.0003111071710009128,11.020779609680176,1.0,0.020343100652098656
97,0,0.25,4860,0.0003074852575082332,11.021275520324707,1.0,0.020343100652098656
97,0,0.25,4880,0.00030390205211006105,11.02177619934082,1.0,0.020343100652098656
97,0,0.25,4900,0.0003003602323587984,11.022269248962402,1.0,0.020343100652098656
97,0,0.25,4920,0.0002968554908875376,11.022717475891113,1.0,0.020343100652098656
97,0,0.25,4940,0.0002933961804956198,11.023122787475586,1.0,0.020343100652098656
97,0,0.25,4960,0.00028997508343309164,11.023521423339844,1.0,0.020343100652098656
97,0,0.25,4980,0.0002865920541808009,11.023902893066406,1.0,0.020343100652098656
97,0,0.25,5000,0.0002832532045431435,11.024280548095703,1.0,0.020343100652098656
97,0,0.25,5020,0.0002799531212076545,11.024572372436523,1.0,0.020343100652098656
97,0,0.25,5040,0.000276691687759012,11.024828910827637,1.0,0.020343100652098656
97,0,0.25,5060,0.0002734668378252536,11.025091171264648,1.0,0.020343100652098656
97,0,0.25,5080,0.0002702923084143549,11.025312423706055,1.0,0.020343100652098656
97,0,0.25,5100,0.00026715153944678605,11.025530815124512,1.0,0.020343100652098656
97,0,0.25,5120,0.00026405107928439975,11.025741577148438,1.0,0.020343100652098656
97,0,0.25,5140,0.00026098612579517066,11.025915145874023,1.0,0.020343100652098656
97,0,0.25,5160,0.0002579605206847191,11.026098251342773,1.0,0.020343100652098656
97,0,0.25,5180,0.0002549775526858866,11.026261329650879,1.0,0.020343100652098656
97,0,0.25,5200,0.00025202371762134135,11.026445388793945,1.0,0.020343100652098656
97,0,0.25,5220,0.0002491142076905817,11.026640892028809,1.0,0.020343100652098656
97,0,0.25,5240,0.00024624422076158226,11.02682113647461,1.0,0.020343100652098656
97,0,0.25,5260,0.00024340933305211365,11.026961326599121,1.0,0.020343100652098656
97,0,0.25,5280,0.00024059849965851754,11.027081489562988,1.0,0.020343100652098656
97,0,0.25,5300,0.00023781860363669693,11.027186393737793,1.0,0.020343100652098656
97,0,0.25,5320,0.00023508179583586752,11.027264595031738,1.0,0.020343100652098656
97,0,0.25,5340,0.00023237238929141313,11.027338027954102,1.0,0.020343100652098656
97,0,0.25,5360,0.00022969352721702307,11.027381896972656,1.0,0.020343100652098656
97,0,0.25,5380,0.0002270446711918339,11.0274076461792,1.0,0.020343100652098656
97,0,0.25,5400,0.00022442232875619084,11.027398109436035,1.0,0.020343100652098656
97,0,0.25,5420,0.0002218303707195446,11.027350425720215,1.0,0.020343100652098656
97,0,0.25,5440,0.00021927431225776672,11.027276992797852,1.0,0.020343100652098656
97,0,0.25,5460,0.00021674297749996185,11.027174949645996,1.0,0.020343100652098656
97,0,0.25,5480,0.000214239553315565,11.027026176452637,1.0,0.020343100652098656
97,0,0.25,5500,0.00021176841983105987,11.02685260772705,1.0,0.020343100652098656
97,0,0.25,5520,0.00020932935876771808,11.026683807373047,1.0,0.020343100652098656
97,0,0.25,5540,0.00020691583631560206,11.026519775390625,1.0,0.020343100652098656
97,0,0.25,5560,0.0002045320434262976,11.026363372802734,1.0,0.020343100652098656
97,0,0.25,5580,0.00020217765995766968,11.02621841430664,1.0,0.020343100652098656
97,0,0.25,5600,0.0001998521329369396,11.026047706604004,1.0,0.020343100652098656
97,0,0.25,5620,0.00019754806999117136,11.025845527648926,1.0,0.020343100652098656
97,0,0.25,5640,0.00019527126278262585,11.02558422088623,1.0,0.020343100652098656
97,0,0.25,5660,0.000193021260201931,11.025291442871094,1.0,0.020343100652098656
97,0,0.25,5680,0.00019079615594819188,11.0249605178833,1.0,0.020343100652098656
97,0,0.25,5700,0.00018860050477087498,11.02464771270752,1.0,0.020343100652098656
97,0,0.25,5720,0.00018642633222043514,11.024322509765625,1.0,0.020343100652098656
97,0,0.25,5740,0.0001842810888774693,11.023969650268555,1.0,0.020343100652098656
97,0,0.25,5760,0.0001821580226533115,11.023602485656738,1.0,0.020343100652098656
97,0,0.25,5780,0.0001800582540454343,11.023224830627441,1.0,0.020343100652098656
97,0,0.25,5800,0.00017798076441977173,11.022828102111816,1.0,0.020343100652098656
97,0,0.25,5820,0.00017592812946531922,11.022403717041016,1.0,0.020343100652098656
97,0,0.25,5840,0.00017389774438925087,11.021943092346191,1.0,0.020343100652098656
97,0,0.25,5860,0.00017188793572131544,11.02145004272461,1.0,0.020343100652098656
97,0,0.25,5880,0.0001699106505839154,11.020956039428711,1.0,0.020343100652098656
97,0,0.25,5900,0.00016794877592474222,11.020483016967773,1.0,0.020343100652098656
97,0,0.25,5920,0.00016601839161012322,11.020040512084961,1.0,0.020343100652098656
97,0,0.25,5940,0.00016410947137046605,11.019569396972656,1.0,0.020343100652098656
97,0,0.25,5960,0.00016222095291595906,11.019017219543457,1.0,0.020343100652098656
97,0,0.25,5980,0.0001603606215212494,11.018434524536133,1.0,0.020343100652098656
97,0,0.25,6000,0.00015851635544095188,11.017815589904785,1.0,0.020343100652098656
97,0,0.25,6020,0.00015669783169869334,11.017169952392578,1.0,0.020343100652098656
97,0,0.25,6040,0.00015489672659896314,11.016490936279297,1.0,0.020343100652098656
97,0,0.25,6060,0.00015311918104998767,11.015776634216309,1.0,0.020343100652098656
97,0,0.25,6080,0.00015136273577809334,11.015027046203613,1.0,0.020343100652098656
97,0,0.25,6100,0.0001496269687777385,11.014252662658691,1.0,0.020343100652098656
97,0,0.25,6120,0.0001479110651416704,11.013428688049316,1.0,0.020343100652098656
97,0,0.25,6140,0.00014622257731389254,11.01257610321045,1.0,0.020343100652098656
97,0,0.25,6160,0.00014455110067501664,11.01169490814209,1.0,0.020343100652098656
97,0,0.25,6180,0.0001428998220944777,11.010814666748047,1.0,0.020343100652098656
97,0,0.25,6200,0.00014126603491604328,11.009902000427246,1.0,0.020343100652098656
97,0,0.25,6220,0.00013964850222691894,11.008943557739258,1.0,0.020343100652098656
97,0,0.25,6240,0.00013805492199026048,11.007925987243652,1.0,0.020343100652098656
97,0,0.25,6260,0.0001364721974823624,11.006864547729492,1.0,0.020343100652098656
97,0,0.25,6280,0.0001349137892248109,11.005821228027344,1.0,0.020343100652098656
97,0,0.25,6300,0.00013337167911231518,11.004776000976562,1.0,0.020343100652098656
97,0,0.25,6320,0.00013184439740143716,11.003726959228516,1.0,0.020343100652098656
97,0,0.25,6340,0.00013033885625191033,11.002638816833496,1.0,0.020343100652098656
97,0,0.25,6360,0.00012884510215371847,11.001429557800293,1.0,0.020343100652098656
97,0,0.25,6380,0.00012737067299894989,11.0001220703125,1.0,0.020343100652098656
97,0,0.25,6400,0.00012591294944286346,10.998735427856445,1.0,0.020343100652098656
97,0,0.25,6420,0.00012447181507013738,10.997303009033203,1.0,0.020343100652098656
97,0,0.25,6440,0.0001230444322573021,10.995793342590332,1.0,0.020343100652098656
97,0,0.25,6460,0.00012163851351942867,10.994267463684082,1.0,0.020343100652098656
97,0,0.25,6480,0.00012024961324641481,10.992693901062012,1.0,0.020343100652098656
97,0,0.25,6500,0.00011887825530720875,10.991109848022461,1.0,0.020343100652098656
97,0,0.25,6520,0.00011752165301004425,10.989484786987305,1.0,0.020343100652098656
97,0,0.25,6540,0.00011618014832492918,10.987825393676758,1.0,0.020343100652098656
97,0,0.25,6560,0.00011485729191917926,10.986104011535645,1.0,0.020343100652098656
97,0,0.25,6580,0.00011354565504007041,10.984326362609863,1.0,0.020343100652098656
97,0,0.25,6600,0.00011224523768760264,10.98251724243164,1.0,0.020343100652098656
97,0,0.25,6620,0.00011096464731963351,10.980671882629395,1.0,0.020343100652098656
97,0,0.25,6640,0.00010969603317789733,10.978793144226074,1.0,0.020343100652098656
97,0,0.25,6660,0.00010844245844054967,10.976858139038086,1.0,0.020343100652098656
