iter,alpha,n,chi2,chi2_dof,AIC,BIC,odd_even_ratio,R_E_hi,c3c2_med,c3c2_q10,c3c2_q90,c4c2_med,c4c2_q10,c4c2_q90,condA,eigminA,eigmedA,eigmaxA,b0,b1,b2,b3,b4
0,1e-06,6,333.2108065668934,333.2108065668934,343.2108065668934,342.16960391303365,3.290361376484573e-05,0.0035234816312434084,0.00037749673417532183,0.0001904070801414274,0.0016324790083671892,31.05652981213643,4.9939963961099005,83.34824005408689,379354.55758812436,213.52557454995886,2768.504768165056,81001899.86714971,-6.706021266308082,-0.0002398658288026657,-2.829082254240585,-4.371799799738812e-06,0.43203521019411256
1,9.999999999999999e-06,6,333.3171659645975,333.3171659645975,343.3171659645975,342.2759633107378,3.2910084731800488e-06,0.003522808984659301,0.0004880623414198912,9.587636896024619e-05,0.001632494766562174,21.342094125335322,4.522243145021691,66.32977583292363,3793384.062091941,213.53015844568887,2769.3137624105543,810001899.823843,-6.706113888045717,-2.399164964276826e-05,-2.829141140200957,-4.3723097925611006e-07,0.43200039304420673
2,9.999999999999999e-05,6,333.32780591589625,333.32780591589625,343.32780591589625,342.2866032620365,3.2910690630257855e-07,0.0035223316037474037,0.0004849073220058724,3.2853253507541096e-05,0.0017363400779203404,21.397037751713807,1.8128611635529521,73.42977113619635,37931838.12430049,213.54098035735217,2769.4016474271734,8100001899.819512,-6.70610722548029,-2.3992055138327632e-06,-2.8291329759880504,-4.372277174799387e-08,0.43197056888828544
3,0.001,6,333.3289038686835,333.3289038686835,343.3289038686835,342.28770121482376,3.291033844704669e-08,0.003518186703889553,0.0003784964472144637,4.636159316614851e-05,0.0021746985900587207,15.651340403013418,2.1698164245739817,57.991554106751394,379132410.4201944,213.64568070043478,2769.4818983925998,81000001899.81905,-6.7059473871081146,-2.3991083614671685e-07,-2.8289917087042453,-4.371438199158611e-09,0.4317043414816506
4,0.01,6,333.3323658497594,333.3323658497594,343.3323658497594,342.2911631958997,3.290623505078548e-09,0.003477187047845172,0.0003299655620037339,5.316859136878039e-05,0.0021419797035654273,19.193679691580037,2.1027445367851834,114.03635968239229,3772867147.2009134,214.69083598683227,2770.2049248569497,810000001899.8191,-6.704349341442119,-2.398095585446602e-08,-2.8275821261080587,-4.3630541663788597e-10,0.4290623785601088
5,0.09999999999999999,6,333.63159839750716,333.63159839750716,343.63159839750716,342.59039574364743,3.287076337723606e-10,0.0031028704427579616,0.0003860905896125967,0.00010536090164975567,0.002615493205827999,58.59429256715741,21.345215793404936,150.79398040076057,36001527259.821556,224.99045508382036,2777.481202456502,8100000001899.815,-6.689275527618823,-2.3888096361688396e-09,-2.8143362694628324,-4.284564549518704e-11,0.40425060797438045
6,1.0,6,345.92099712325074,345.92099712325074,355.92099712325074,354.879794469391,3.28681034801503e-11,0.001259837661620412,0.0005258236063599809,8.413162389154574e-05,0.002376148866899135,64.76227368254945,19.429389521516974,124.52424791876908,259027856930.64716,312.7076792500621,2855.758531064772,81000000001899.78,-6.593425935444887,-2.3471348708020836e-10,-2.7333115315068572,-3.823515504217171e-12,0.25334066833972196
7,10.0,6,401.1928973873455,401.1928973873455,411.1928973873455,410.1516947334858,3.78975903230319e-12,3.468660109788229e-05,0.0009715533966713175,0.00010931012963122563,0.002482677257822125,24.44865511064203,13.024145656748464,95.31302400349439,1573052365742.7344,514.9224638935965,4245.045521006259,810000000001899.8,-6.36853119665895,-2.608006009416348e-11,-2.6090035276021903,-3.527400586615711e-13,0.040533121622331296
8,100.0,6,988.2897684508212,988.2897684508212,998.2897684508212,997.2485657969614,9.728258766096196e-13,2.972507046142933e-06,0.000722051006923959,0.0002482509365985155,0.002876365064800196,33.77656276180303,5.5230409964315355,74.3535105532605,12652540977432.049,640.1876124684856,26781.919016903175,8100000000001902.0,-5.453033441838329,-5.823620598774704e-12,-2.4708896311788835,-7.064634267001004e-14,-0.010321687676747163
9,1000.0,6,11415.670826599195,11415.670826599195,11425.670826599195,11424.629623945335,6.946078992514406e-13,7.646097005887334e-06,0.003933557155966636,0.0,0.010247813505232165,220.69579409848797,24.655345735945254,592.872909476061,52476384930460.3,1543.5514490439846,257134.21552711262,8.10000000000019e+16,-2.2713899509029964,-1.9846581754141367e-12,-1.7337684651337026,-2.6308602599717294e-14,-0.00790136992651595
10,10000.0,6,30215.9653155715,30215.9653155715,30225.9653155715,30224.92411291764,6.2586099204062e-13,8.141388648343065e-06,0.00466568406024766,0.0020680425300599963,0.019721021850649403,323.1388216560241,88.9696163496307,1295.453810488971,76821745658965.39,10543.889533516109,2561122.307777373,8.100000000000018e+17,-0.3318947195534134,-3.437243348799135e-13,-0.4376507115430526,-5.2911118200350575e-15,-0.0015672248916251698
11,100000.0,6,35930.388029349284,35930.388029349284,35940.388029349284,35939.34682669542,6.089889708851724e-13,8.036773345044313e-06,0.005007995675074532,0.0,0.019023751538515897,378.32710606425474,82.59261406328491,479.0536652333009,80561820250765.19,100543.90497616725,25601230.85864111,8.100000000000002e+18,-0.034781966437140384,-3.791708762939246e-14,-0.051650401355423266,-6.026945633737256e-16,-0.00017653040433908174
12,1000000.0,6,36633.615515079495,36633.615515079495,36643.615515079495,36642.57431242563,6.070460723741335e-13,8.02157560266866e-06,0.008507956713549923,0.0,0.03281701118451813,624.7045167238157,141.7913402258268,1364.3003716462933,81421211892014.11,994826.7548194594,255999296.10483444,8.099999999999997e+19,-0.0034949283915524333,-3.833077556787858e-15,-0.005259830966328336,-6.114489951182532e-17,-1.7885838548362748e-05
